STATIONS_ID;MESS_DATUM;  QN;FF_10;DD_10;eor
       1975;202106140000;    3;   0.5; 150;eor
       1975;202106140010;    3;   0.5; 160;eor
       1975;202106140020;    3;   0.3; 170;eor
       1975;202106140030;    3;   0.3; 220;eor
       1975;202106140040;    3;   0.4; 220;eor
       1975;202106140050;    3;   0.0;   0;eor
       1975;202106140100;    3;   0.1; 270;eor
       1975;202106140110;    3;   0.6; 230;eor
       1975;202106140120;    3;   0.5; 210;eor
       1975;202106140130;    3;   0.5; 200;eor
       1975;202106140140;    3;   0.6; 200;eor
       1975;202106140150;    3;   0.4; 210;eor
       1975;202106140200;    3;   0.5; 190;eor
       1975;202106140210;    3;   0.2; 180;eor
       1975;202106140220;    3;   0.0;   0;eor
       1975;202106140230;    3;   0.4; 140;eor
       1975;202106140240;    3;   0.3; 280;eor
       1975;202106140250;    3;   0.3; 310;eor
       1975;202106140300;    3;   0.4; 180;eor
       1975;202106140310;    3;   0.5; 230;eor
       1975;202106140320;    3;   0.1; 150;eor
       1975;202106140330;    3;   0.5; 200;eor
       1975;202106140340;    3;   0.5; 180;eor
       1975;202106140350;    3;   0.6; 180;eor
       1975;202106140400;    3;   0.4; 190;eor
       1975;202106140410;    3;   0.8; 170;eor
       1975;202106140420;    3;   0.6; 200;eor
       1975;202106140430;    3;   0.5; 210;eor
       1975;202106140440;    3;   0.5; 220;eor
       1975;202106140450;    3;   0.6; 230;eor
       1975;202106140500;    3;   0.9; 210;eor
       1975;202106140510;    3;   0.6; 210;eor
       1975;202106140520;    3;   0.6; 220;eor
       1975;202106140530;    3;   0.8; 200;eor
       1975;202106140540;    3;   0.9; 160;eor
       1975;202106140550;    3;   0.8; 170;eor
       1975;202106140600;    3;   0.9; 180;eor
       1975;202106140610;    3;   1.4; 210;eor
       1975;202106140620;    3;   1.6; 220;eor
       1975;202106140630;    3;   2.9; 210;eor
       1975;202106140640;    3;   3.7; 190;eor
       1975;202106140650;    3;   3.1; 200;eor
       1975;202106140700;    3;   3.5; 190;eor
       1975;202106140710;    3;   3.8; 190;eor
       1975;202106140720;    3;   3.9; 190;eor
       1975;202106140730;    3;   4.5; 160;eor
       1975;202106140740;    3;   4.5; 170;eor
       1975;202106140750;    3;   4.9; 180;eor
       1975;202106140800;    3;   4.2; 200;eor
       1975;202106140810;    3;   4.3; 200;eor
       1975;202106140820;    3;   4.9; 210;eor
       1975;202106140830;    3;   5.0; 200;eor
       1975;202106140840;    3;   4.5; 200;eor
       1975;202106140850;    3;   5.2; 210;eor
       1975;202106140900;    3;   5.7; 230;eor
       1975;202106140910;    3;   5.9; 230;eor
       1975;202106140920;    3;   5.9; 230;eor
       1975;202106140930;    3;   5.6; 220;eor
       1975;202106140940;    3;   5.4; 230;eor
       1975;202106140950;    3;   5.4; 220;eor
       1975;202106141000;    3;   6.0; 230;eor
       1975;202106141010;    3;   4.9; 230;eor
       1975;202106141020;    3;   5.3; 230;eor
       1975;202106141030;    3;   6.1; 230;eor
       1975;202106141040;    3;   5.6; 230;eor
       1975;202106141050;    3;   5.7; 230;eor
       1975;202106141100;    3;   6.2; 230;eor
       1975;202106141110;    3;   5.8; 220;eor
       1975;202106141120;    3;   5.7; 230;eor
       1975;202106141130;    3;   6.1; 220;eor
       1975;202106141140;    3;   4.9; 230;eor
       1975;202106141150;    3;   5.3; 230;eor
       1975;202106141200;    3;   5.5; 240;eor
       1975;202106141210;    3;   6.1; 230;eor
       1975;202106141220;    3;   5.1; 240;eor
       1975;202106141230;    3;   5.8; 240;eor
       1975;202106141240;    3;   5.7; 220;eor
       1975;202106141250;    3;   6.0; 250;eor
       1975;202106141300;    3;   5.1; 270;eor
       1975;202106141310;    3;   5.5; 260;eor
       1975;202106141320;    3;   5.6; 220;eor
       1975;202106141330;    3;   4.8; 250;eor
       1975;202106141340;    3;   5.4; 240;eor
       1975;202106141350;    3;   4.2; 250;eor
       1975;202106141400;    3;   4.3; 270;eor
       1975;202106141410;    3;   4.5; 230;eor
       1975;202106141420;    3;   4.4; 230;eor
       1975;202106141430;    3;   4.3; 220;eor
       1975;202106141440;    3;   4.1; 270;eor
       1975;202106141450;    3;   4.5; 250;eor
       1975;202106141500;    3;   4.8; 240;eor
       1975;202106141510;    3;   3.8; 240;eor
       1975;202106141520;    3;   3.5; 240;eor
       1975;202106141530;    3;   4.3; 240;eor
       1975;202106141540;    3;   5.1; 220;eor
       1975;202106141550;    3;   4.7; 230;eor
       1975;202106141600;    3;   4.0; 240;eor
       1975;202106141610;    3;   4.9; 230;eor
       1975;202106141620;    3;   4.0; 240;eor
       1975;202106141630;    3;   4.2; 270;eor
       1975;202106141640;    3;   4.2; 260;eor
       1975;202106141650;    3;   4.4; 270;eor
       1975;202106141700;    3;   4.2; 250;eor
       1975;202106141710;    3;   3.6; 250;eor
       1975;202106141720;    3;   5.1; 300;eor
       1975;202106141730;    3;   6.1; 310;eor
       1975;202106141740;    3;   5.0; 310;eor
       1975;202106141750;    3;   4.7; 300;eor
       1975;202106141800;    3;   5.4; 310;eor
       1975;202106141810;    3;   5.1; 300;eor
       1975;202106141820;    3;   5.8; 320;eor
       1975;202106141830;    3;   5.8; 320;eor
       1975;202106141840;    3;   4.7; 310;eor
       1975;202106141850;    3;   4.4; 300;eor
       1975;202106141900;    3;   3.7; 300;eor
       1975;202106141910;    3;   3.3; 300;eor
       1975;202106141920;    3;   3.5; 300;eor
       1975;202106141930;    3;   3.4; 310;eor
       1975;202106141940;    3;   3.2; 310;eor
       1975;202106141950;    3;   2.7; 310;eor
       1975;202106142000;    3;   2.0; 320;eor
       1975;202106142010;    3;   2.4; 320;eor
       1975;202106142020;    3;   2.1; 310;eor
       1975;202106142030;    3;   1.6; 310;eor
       1975;202106142040;    3;   2.2; 300;eor
       1975;202106142050;    3;   1.7; 280;eor
       1975;202106142100;    3;   1.8; 280;eor
       1975;202106142110;    3;   2.0; 280;eor
       1975;202106142120;    3;   2.0; 270;eor
       1975;202106142130;    3;   2.4; 280;eor
       1975;202106142140;    3;   2.9; 290;eor
       1975;202106142150;    3;   4.1; 290;eor
       1975;202106142200;    3;   3.9; 290;eor
       1975;202106142210;    3;   3.4; 300;eor
       1975;202106142220;    3;   3.6; 310;eor
       1975;202106142230;    3;   3.1; 300;eor
       1975;202106142240;    3;   3.3; 300;eor
       1975;202106142250;    3;   3.5; 300;eor
       1975;202106142300;    3;   3.2; 300;eor
       1975;202106142310;    3;   2.9; 300;eor
       1975;202106142320;    3;   3.1; 310;eor
       1975;202106142330;    3;   3.2; 310;eor
       1975;202106142340;    3;   2.9; 310;eor
       1975;202106142350;    3;   2.2; 310;eor
       1975;202106150000;    3;   2.3; 300;eor
       1975;202106150010;    3;   2.4; 300;eor
       1975;202106150020;    3;   2.1; 300;eor
       1975;202106150030;    3;   1.8; 310;eor
       1975;202106150040;    3;   1.9; 310;eor
       1975;202106150050;    3;   1.8; 300;eor
       1975;202106150100;    3;   2.2; 300;eor
       1975;202106150110;    3;   2.5; 300;eor
       1975;202106150120;    3;   2.3; 300;eor
       1975;202106150130;    3;   2.2; 290;eor
       1975;202106150140;    3;   2.1; 290;eor
       1975;202106150150;    3;   2.3; 290;eor
       1975;202106150200;    3;   2.6; 300;eor
       1975;202106150210;    3;   3.4; 300;eor
       1975;202106150220;    3;   3.7; 300;eor
       1975;202106150230;    3;   3.6; 310;eor
       1975;202106150240;    3;   3.2; 310;eor
       1975;202106150250;    3;   4.0; 320;eor
       1975;202106150300;    3;   3.5; 320;eor
       1975;202106150310;    3;   3.6; 320;eor
       1975;202106150320;    3;   3.5; 320;eor
       1975;202106150330;    3;   3.5; 330;eor
       1975;202106150340;    3;   3.6; 330;eor
       1975;202106150350;    3;   3.4; 330;eor
       1975;202106150400;    3;   2.9; 340;eor
       1975;202106150410;    3;   3.3; 330;eor
       1975;202106150420;    3;   3.4; 320;eor
       1975;202106150430;    3;   3.6; 320;eor
       1975;202106150440;    3;   3.5; 320;eor
       1975;202106150450;    3;   2.7; 320;eor
       1975;202106150500;    3;   2.8; 330;eor
       1975;202106150510;    3;   2.2; 350;eor
       1975;202106150520;    3;   1.6; 340;eor
       1975;202106150530;    3;   2.6; 330;eor
       1975;202106150540;    3;   2.4; 320;eor
       1975;202106150550;    3;   3.2; 320;eor
       1975;202106150600;    3;   3.0; 320;eor
       1975;202106150610;    3;   2.9; 330;eor
       1975;202106150620;    3;   3.2; 320;eor
       1975;202106150630;    3;   3.2; 340;eor
       1975;202106150640;    3;   3.1; 330;eor
       1975;202106150650;    3;   3.5; 330;eor
       1975;202106150700;    3;   3.3; 330;eor
       1975;202106150710;    3;   4.5; 320;eor
       1975;202106150720;    3;   3.5; 320;eor
       1975;202106150730;    3;   3.6; 320;eor
       1975;202106150740;    3;   3.7; 330;eor
       1975;202106150750;    3;   3.1; 330;eor
       1975;202106150800;    3;   2.9; 340;eor
       1975;202106150810;    3;   3.8; 320;eor
       1975;202106150820;    3;   2.5; 350;eor
       1975;202106150830;    3;   2.9; 320;eor
       1975;202106150840;    3;   2.7; 310;eor
       1975;202106150850;    3;   3.2; 310;eor
       1975;202106150900;    3;   3.3; 340;eor
       1975;202106150910;    3;   2.4; 350;eor
       1975;202106150920;    3;   4.3; 330;eor
       1975;202106150930;    3;   4.7; 340;eor
       1975;202106150940;    3;   3.7; 340;eor
       1975;202106150950;    3;   4.3; 320;eor
       1975;202106151000;    3;   3.2; 300;eor
       1975;202106151010;    3;   3.9; 330;eor
       1975;202106151020;    3;   4.0; 320;eor
       1975;202106151030;    3;   2.1; 330;eor
       1975;202106151040;    3;   3.0; 320;eor
       1975;202106151050;    3;   3.2; 330;eor
       1975;202106151100;    3;   3.8; 330;eor
       1975;202106151110;    3;   4.6; 330;eor
       1975;202106151120;    3;   2.4; 310;eor
       1975;202106151130;    3;   3.4; 330;eor
       1975;202106151140;    3;   4.1; 330;eor
       1975;202106151150;    3;   3.0; 330;eor
       1975;202106151200;    3;   4.1; 310;eor
       1975;202106151210;    3;   3.4; 330;eor
       1975;202106151220;    3;   3.5; 300;eor
       1975;202106151230;    3;   3.9; 290;eor
       1975;202106151240;    3;   4.6; 300;eor
       1975;202106151250;    3;   3.6; 300;eor
       1975;202106151300;    3;   3.4; 310;eor
       1975;202106151310;    3;   4.4; 320;eor
       1975;202106151320;    3;   2.9; 290;eor
       1975;202106151330;    3;   2.4; 350;eor
       1975;202106151340;    3;   4.1; 360;eor
       1975;202106151350;    3;   4.4; 320;eor
       1975;202106151400;    3;   4.1; 310;eor
       1975;202106151410;    3;   3.1; 290;eor
       1975;202106151420;    3;   4.0; 300;eor
       1975;202106151430;    3;   3.6; 310;eor
       1975;202106151440;    3;   3.8; 310;eor
       1975;202106151450;    3;   4.3; 310;eor
       1975;202106151500;    3;   4.2; 300;eor
       1975;202106151510;    3;   4.8; 290;eor
       1975;202106151520;    3;   3.5; 280;eor
       1975;202106151530;    3;   3.4; 300;eor
       1975;202106151540;    3;   3.8; 290;eor
       1975;202106151550;    3;   4.7; 310;eor
       1975;202106151600;    3;   4.3; 280;eor
       1975;202106151610;    3;   3.9; 290;eor
       1975;202106151620;    3;   3.9; 290;eor
       1975;202106151630;    3;   4.5; 290;eor
       1975;202106151640;    3;   4.7; 300;eor
       1975;202106151650;    3;   4.7; 290;eor
       1975;202106151700;    3;   4.6; 300;eor
       1975;202106151710;    3;   4.7; 300;eor
       1975;202106151720;    3;   5.1; 310;eor
       1975;202106151730;    3;   4.9; 310;eor
       1975;202106151740;    3;   5.0; 300;eor
       1975;202106151750;    3;   5.3; 300;eor
       1975;202106151800;    3;   5.2; 300;eor
       1975;202106151810;    3;   4.8; 300;eor
       1975;202106151820;    3;   4.4; 300;eor
       1975;202106151830;    3;   3.8; 300;eor
       1975;202106151840;    3;   3.8; 300;eor
       1975;202106151850;    3;   3.8; 310;eor
       1975;202106151900;    3;   3.7; 300;eor
       1975;202106151910;    3;   3.2; 300;eor
       1975;202106151920;    3;   2.8; 300;eor
       1975;202106151930;    3;   2.3; 290;eor
       1975;202106151940;    3;   2.4; 300;eor
       1975;202106151950;    3;   2.8; 300;eor
       1975;202106152000;    3;   2.6; 300;eor
       1975;202106152010;    3;   1.6; 330;eor
       1975;202106152020;    3;   1.7; 320;eor
       1975;202106152030;    3;   1.9; 320;eor
       1975;202106152040;    3;   1.6; 330;eor
       1975;202106152050;    3;   1.4; 320;eor
       1975;202106152100;    3;   1.5; 330;eor
       1975;202106152110;    3;   1.5; 320;eor
       1975;202106152120;    3;   1.3; 320;eor
       1975;202106152130;    3;   0.9; 340;eor
       1975;202106152140;    3;   1.4; 320;eor
       1975;202106152150;    3;   1.5; 320;eor
       1975;202106152200;    3;   1.4; 310;eor
       1975;202106152210;    3;   1.5; 310;eor
       1975;202106152220;    3;   1.1; 310;eor
       1975;202106152230;    3;   0.9; 340;eor
       1975;202106152240;    3;   0.5; 360;eor
       1975;202106152250;    3;   0.6; 320;eor
       1975;202106152300;    3;   0.7; 340;eor
       1975;202106152310;    3;   0.5; 360;eor
       1975;202106152320;    3;   0.6; 330;eor
       1975;202106152330;    3;   0.6; 350;eor
       1975;202106152340;    3;   0.4;  10;eor
       1975;202106152350;    3;   0.0;   0;eor
       1975;202106160000;    3;   0.0;   0;eor
       1975;202106160010;    3;   0.5;  40;eor
       1975;202106160020;    3;   1.0; 310;eor
       1975;202106160030;    3;   0.8; 310;eor
       1975;202106160040;    3;   0.8; 310;eor
       1975;202106160050;    3;   1.4; 330;eor
       1975;202106160100;    3;   1.3; 330;eor
       1975;202106160110;    3;   0.6;  10;eor
       1975;202106160120;    3;   0.4; 320;eor
       1975;202106160130;    3;   0.3; 340;eor
       1975;202106160140;    3;   1.0; 310;eor
       1975;202106160150;    3;   1.5; 310;eor
       1975;202106160200;    3;   1.2; 320;eor
       1975;202106160210;    3;   0.6; 340;eor
       1975;202106160220;    3;   0.8; 320;eor
       1975;202106160230;    3;   0.5; 310;eor
       1975;202106160240;    3;   0.0;   0;eor
       1975;202106160250;    3;   0.4; 310;eor
       1975;202106160300;    3;   0.5; 340;eor
       1975;202106160310;    3;   0.5;  80;eor
       1975;202106160320;    3;   0.2;  50;eor
       1975;202106160330;    3;   0.5;  90;eor
       1975;202106160340;    3;   0.6;  70;eor
       1975;202106160350;    3;   1.0;  70;eor
       1975;202106160400;    3;   1.1;  70;eor
       1975;202106160410;    3;   1.0;  80;eor
       1975;202106160420;    3;   0.6;  80;eor
       1975;202106160430;    3;   0.9;  80;eor
       1975;202106160440;    3;   1.0; 120;eor
       1975;202106160450;    3;   1.9; 120;eor
       1975;202106160500;    3;   1.7; 150;eor
       1975;202106160510;    3;   2.4; 160;eor
       1975;202106160520;    3;   2.3; 160;eor
       1975;202106160530;    3;   2.2; 160;eor
       1975;202106160540;    3;   2.2; 150;eor
       1975;202106160550;    3;   2.2; 150;eor
       1975;202106160600;    3;   3.4; 150;eor
       1975;202106160610;    3;   3.6; 150;eor
       1975;202106160620;    3;   3.4; 160;eor
       1975;202106160630;    3;   3.5; 160;eor
       1975;202106160640;    3;   3.5; 150;eor
       1975;202106160650;    3;   3.6; 150;eor
       1975;202106160700;    3;   3.0; 160;eor
       1975;202106160710;    3;   3.3; 140;eor
       1975;202106160720;    3;   4.3; 140;eor
       1975;202106160730;    3;   3.7; 160;eor
       1975;202106160740;    3;   3.7; 150;eor
       1975;202106160750;    3;   3.6; 160;eor
       1975;202106160800;    3;   3.3; 150;eor
       1975;202106160810;    3;   3.8; 150;eor
       1975;202106160820;    3;   5.1; 150;eor
       1975;202106160830;    3;   5.2; 150;eor
       1975;202106160840;    3;   4.2; 140;eor
       1975;202106160850;    3;   4.4; 150;eor
       1975;202106160900;    3;   3.8; 150;eor
       1975;202106160910;    3;   4.3; 130;eor
       1975;202106160920;    3;   4.1; 120;eor
       1975;202106160930;    3;   3.6; 130;eor
       1975;202106160940;    3;   3.5; 130;eor
       1975;202106160950;    3;   3.7; 120;eor
       1975;202106161000;    3;   3.9; 130;eor
       1975;202106161010;    3;   4.1; 130;eor
       1975;202106161020;    3;   4.4; 130;eor
       1975;202106161030;    3;   3.9; 130;eor
       1975;202106161040;    3;   4.5; 170;eor
       1975;202106161050;    3;   3.8; 160;eor
       1975;202106161100;    3;   3.8; 140;eor
       1975;202106161110;    3;   4.6; 170;eor
       1975;202106161120;    3;   4.2; 150;eor
       1975;202106161130;    3;   3.7; 140;eor
       1975;202106161140;    3;   3.7; 170;eor
       1975;202106161150;    3;   3.5; 130;eor
       1975;202106161200;    3;   3.1; 140;eor
       1975;202106161210;    3;   4.0; 140;eor
       1975;202106161220;    3;   3.7; 140;eor
       1975;202106161230;    3;   4.2; 120;eor
       1975;202106161240;    3;   5.0; 130;eor
       1975;202106161250;    3;   3.3; 170;eor
       1975;202106161300;    3;   4.9; 170;eor
       1975;202106161310;    3;   4.8; 160;eor
       1975;202106161320;    3;   3.5; 150;eor
       1975;202106161330;    3;   3.6; 140;eor
       1975;202106161340;    3;   3.1; 130;eor
       1975;202106161350;    3;   3.2; 130;eor
       1975;202106161400;    3;   3.2; 140;eor
       1975;202106161410;    3;   4.3; 160;eor
       1975;202106161420;    3;   5.0; 150;eor
       1975;202106161430;    3;   3.5; 130;eor
       1975;202106161440;    3;   5.3; 140;eor
       1975;202106161450;    3;   3.6; 130;eor
       1975;202106161500;    3;   4.1; 140;eor
       1975;202106161510;    3;   5.1; 140;eor
       1975;202106161520;    3;   4.3; 140;eor
       1975;202106161530;    3;   3.9; 150;eor
       1975;202106161540;    3;   4.9; 140;eor
       1975;202106161550;    3;   4.1; 130;eor
       1975;202106161600;    3;   3.9; 160;eor
       1975;202106161610;    3;   3.7; 150;eor
       1975;202106161620;    3;   4.0; 150;eor
       1975;202106161630;    3;   5.3; 130;eor
       1975;202106161640;    3;   4.9; 150;eor
       1975;202106161650;    3;   4.0; 140;eor
       1975;202106161700;    3;   4.2; 140;eor
       1975;202106161710;    3;   4.2; 130;eor
       1975;202106161720;    3;   4.7; 150;eor
       1975;202106161730;    3;   5.1; 130;eor
       1975;202106161740;    3;   5.2; 140;eor
       1975;202106161750;    3;   5.4; 150;eor
       1975;202106161800;    3;   5.7; 150;eor
       1975;202106161810;    3;   4.9; 140;eor
       1975;202106161820;    3;   4.6; 130;eor
       1975;202106161830;    3;   4.4; 120;eor
       1975;202106161840;    3;   4.1; 130;eor
       1975;202106161850;    3;   4.1; 100;eor
       1975;202106161900;    3;   3.8;  90;eor
       1975;202106161910;    3;   3.7;  90;eor
       1975;202106161920;    3;   3.6;  70;eor
       1975;202106161930;    3;   3.7;  60;eor
       1975;202106161940;    3;   3.6;  60;eor
       1975;202106161950;    3;   3.9;  60;eor
       1975;202106162000;    3;   4.0;  60;eor
       1975;202106162010;    3;   4.0;  60;eor
       1975;202106162020;    3;   4.2;  70;eor
       1975;202106162030;    3;   3.9;  70;eor
       1975;202106162040;    3;   3.6;  70;eor
       1975;202106162050;    3;   3.6;  70;eor
       1975;202106162100;    3;   3.6;  70;eor
       1975;202106162110;    3;   3.4;  70;eor
       1975;202106162120;    3;   3.6;  80;eor
       1975;202106162130;    3;   3.8;  90;eor
       1975;202106162140;    3;   3.6;  90;eor
       1975;202106162150;    3;   4.2; 100;eor
       1975;202106162200;    3;   4.7; 110;eor
       1975;202106162210;    3;   4.4; 110;eor
       1975;202106162220;    3;   4.6; 110;eor
       1975;202106162230;    3;   4.6; 120;eor
       1975;202106162240;    3;   4.5; 120;eor
       1975;202106162250;    3;   4.2; 120;eor
       1975;202106162300;    3;   4.0; 120;eor
       1975;202106162310;    3;   4.2; 110;eor
       1975;202106162320;    3;   4.1; 110;eor
       1975;202106162330;    3;   4.1; 120;eor
       1975;202106162340;    3;   4.3; 120;eor
       1975;202106162350;    3;   3.8; 120;eor
       1975;202106170000;    3;   3.6; 120;eor
       1975;202106170010;    3;   3.8; 120;eor
       1975;202106170020;    3;   3.3; 120;eor
       1975;202106170030;    3;   3.4; 120;eor
       1975;202106170040;    3;   4.0; 120;eor
       1975;202106170050;    3;   3.5; 120;eor
       1975;202106170100;    3;   3.7; 120;eor
       1975;202106170110;    3;   3.6; 120;eor
       1975;202106170120;    3;   3.4; 120;eor
       1975;202106170130;    3;   3.4; 120;eor
       1975;202106170140;    3;   3.4; 120;eor
       1975;202106170150;    3;   3.1; 120;eor
       1975;202106170200;    3;   3.3; 120;eor
       1975;202106170210;    3;   2.3; 110;eor
       1975;202106170220;    3;   2.6; 120;eor
       1975;202106170230;    3;   2.6; 120;eor
       1975;202106170240;    3;   2.9; 120;eor
       1975;202106170250;    3;   2.7; 120;eor
       1975;202106170300;    3;   3.0; 120;eor
       1975;202106170310;    3;   3.1; 120;eor
       1975;202106170320;    3;   3.1; 120;eor
       1975;202106170330;    3;   3.0; 120;eor
       1975;202106170340;    3;   3.0; 120;eor
       1975;202106170350;    3;   3.5; 120;eor
       1975;202106170400;    3;   3.6; 120;eor
       1975;202106170410;    3;   3.8; 130;eor
       1975;202106170420;    3;   3.4; 130;eor
       1975;202106170430;    3;   3.4; 120;eor
       1975;202106170440;    3;   3.7; 120;eor
       1975;202106170450;    3;   4.2; 130;eor
       1975;202106170500;    3;   3.7; 130;eor
       1975;202106170510;    3;   3.7; 130;eor
       1975;202106170520;    3;   4.3; 130;eor
       1975;202106170530;    3;   4.2; 130;eor
       1975;202106170540;    3;   4.3; 130;eor
       1975;202106170550;    3;   4.2; 120;eor
       1975;202106170600;    3;   4.0; 130;eor
       1975;202106170610;    3;   4.0; 130;eor
       1975;202106170620;    3;   4.1; 140;eor
       1975;202106170630;    3;   4.7; 130;eor
       1975;202106170640;    3;   4.1; 140;eor
       1975;202106170650;    3;   3.9; 140;eor
       1975;202106170700;    3;   3.5; 130;eor
       1975;202106170710;    3;   4.7; 140;eor
       1975;202106170720;    3;   4.3; 150;eor
       1975;202106170730;    3;   3.7; 140;eor
       1975;202106170740;    3;   3.3; 130;eor
       1975;202106170750;    3;   3.6; 150;eor
       1975;202106170800;    3;   3.9; 150;eor
       1975;202106170810;    3;   3.4; 140;eor
       1975;202106170820;    3;   3.6; 150;eor
       1975;202106170830;    3;   3.1; 150;eor
       1975;202106170840;    3;   3.6; 140;eor
       1975;202106170850;    3;   3.3; 120;eor
       1975;202106170900;    3;   3.7; 130;eor
       1975;202106170910;    3;   4.4; 110;eor
       1975;202106170920;    3;   4.7; 110;eor
       1975;202106170930;    3;   4.4; 120;eor
       1975;202106170940;    3;   4.8; 120;eor
       1975;202106170950;    3;   4.7; 120;eor
       1975;202106171000;    3;   5.5; 120;eor
       1975;202106171010;    3;   5.6; 110;eor
       1975;202106171020;    3;   4.9; 110;eor
       1975;202106171030;    3;   5.1; 110;eor
       1975;202106171040;    3;   3.9; 160;eor
       1975;202106171050;    3;   5.5; 140;eor
       1975;202106171100;    3;   5.7; 150;eor
       1975;202106171110;    3;   5.8; 160;eor
       1975;202106171120;    3;   4.6; 150;eor
       1975;202106171130;    3;   5.4; 130;eor
       1975;202106171140;    3;   5.6; 140;eor
       1975;202106171150;    3;   5.5; 150;eor
       1975;202106171200;    3;   4.5; 140;eor
       1975;202106171210;    3;   4.4; 140;eor
       1975;202106171220;    3;   5.1; 140;eor
       1975;202106171230;    3;   6.9; 140;eor
       1975;202106171240;    3;   6.2; 150;eor
       1975;202106171250;    3;   6.0; 160;eor
       1975;202106171300;    3;   5.1; 140;eor
       1975;202106171310;    3;   6.7; 140;eor
       1975;202106171320;    3;   6.0; 150;eor
       1975;202106171330;    3;   5.8; 150;eor
       1975;202106171340;    3;   7.2; 150;eor
       1975;202106171350;    3;   4.4; 140;eor
       1975;202106171400;    3;   6.4; 150;eor
       1975;202106171410;    3;   8.1; 160;eor
       1975;202106171420;    3;   5.9; 170;eor
       1975;202106171430;    3;   6.2; 160;eor
       1975;202106171440;    3;   6.4; 160;eor
       1975;202106171450;    3;   7.0; 190;eor
       1975;202106171500;    3;   6.4; 180;eor
       1975;202106171510;    3;   6.2; 150;eor
       1975;202106171520;    3;   6.1; 160;eor
       1975;202106171530;    3;   5.9; 180;eor
       1975;202106171540;    3;   5.8; 180;eor
       1975;202106171550;    3;   6.2; 180;eor
       1975;202106171600;    3;   6.6; 170;eor
       1975;202106171610;    3;   6.9; 190;eor
       1975;202106171620;    3;   7.1; 180;eor
       1975;202106171630;    3;   6.5; 180;eor
       1975;202106171640;    3;   6.2; 190;eor
       1975;202106171650;    3;   6.1; 190;eor
       1975;202106171700;    3;   5.7; 190;eor
       1975;202106171710;    3;   5.7; 190;eor
       1975;202106171720;    3;   5.6; 160;eor
       1975;202106171730;    3;   5.6; 170;eor
       1975;202106171740;    3;   5.1; 180;eor
       1975;202106171750;    3;   5.9; 160;eor
       1975;202106171800;    3;   6.3; 160;eor
       1975;202106171810;    3;   5.3; 160;eor
       1975;202106171820;    3;   5.1; 160;eor
       1975;202106171830;    3;   4.5; 160;eor
       1975;202106171840;    3;   4.2; 160;eor
       1975;202106171850;    3;   3.7; 150;eor
       1975;202106171900;    3;   3.7; 160;eor
       1975;202106171910;    3;   3.8; 150;eor
       1975;202106171920;    3;   3.9; 160;eor
       1975;202106171930;    3;   4.0; 160;eor
       1975;202106171940;    3;   3.4; 150;eor
       1975;202106171950;    3;   3.3; 160;eor
       1975;202106172000;    3;   3.2; 160;eor
       1975;202106172010;    3;   2.8; 150;eor
       1975;202106172020;    3;   2.9; 150;eor
       1975;202106172030;    3;   3.3; 150;eor
       1975;202106172040;    3;   3.2; 140;eor
       1975;202106172050;    3;   3.4; 140;eor
       1975;202106172100;    3;   3.8; 140;eor
       1975;202106172110;    3;   3.9; 140;eor
       1975;202106172120;    3;   4.3; 150;eor
       1975;202106172130;    3;   3.5; 160;eor
       1975;202106172140;    3;   4.7; 280;eor
       1975;202106172150;    3;   3.5; 270;eor
       1975;202106172200;    3;   4.9; 300;eor
       1975;202106172210;    3;   3.6; 300;eor
       1975;202106172220;    3;   2.5; 310;eor
       1975;202106172230;    3;   2.6; 300;eor
       1975;202106172240;    3;   1.9; 310;eor
       1975;202106172250;    3;   2.6; 320;eor
       1975;202106172300;    3;   1.8; 310;eor
       1975;202106172310;    3;   1.6; 320;eor
       1975;202106172320;    3;   1.9; 340;eor
       1975;202106172330;    3;   1.3; 350;eor
       1975;202106172340;    3;   0.7; 310;eor
       1975;202106172350;    3;   1.0; 290;eor
       1975;202106180000;    3;   1.0; 290;eor
       1975;202106180010;    3;   0.5; 340;eor
       1975;202106180020;    3;   0.7;  60;eor
       1975;202106180030;    3;   0.2;  90;eor
       1975;202106180040;    3;   0.7; 310;eor
       1975;202106180050;    3;   0.8; 310;eor
       1975;202106180100;    3;   0.9; 310;eor
       1975;202106180110;    3;   0.7; 340;eor
       1975;202106180120;    3;   0.5;  20;eor
       1975;202106180130;    3;   0.1;  60;eor
       1975;202106180140;    3;   0.5; 360;eor
       1975;202106180150;    3;   1.4; 310;eor
       1975;202106180200;    3;   1.8; 330;eor
       1975;202106180210;    3;   2.2; 330;eor
       1975;202106180220;    3;   2.4; 320;eor
       1975;202106180230;    3;   2.7; 320;eor
       1975;202106180240;    3;   2.2; 330;eor
       1975;202106180250;    3;   1.9; 330;eor
       1975;202106180300;    3;   2.3; 330;eor
       1975;202106180310;    3;   2.1; 330;eor
       1975;202106180320;    3;   2.2; 330;eor
       1975;202106180330;    3;   1.9; 320;eor
       1975;202106180340;    3;   2.0; 320;eor
       1975;202106180350;    3;   1.9; 320;eor
       1975;202106180400;    3;   1.8; 330;eor
       1975;202106180410;    3;   1.1; 330;eor
       1975;202106180420;    3;   0.7; 310;eor
       1975;202106180430;    3;   0.4; 250;eor
       1975;202106180440;    3;   0.6; 290;eor
       1975;202106180450;    3;   0.6; 340;eor
       1975;202106180500;    3;   0.6;  90;eor
